_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,hedge,hedge:confidence,orig_hedge,hedge_gold,sentence,usage1,usage2
589156965,false,finalized,3,11/16/2014 00:42:20,yes,1.0,aparentemente,,Cuando enviamos la petición yo estaba viviendo en Glasgow y sabiamos de antemano que para Junio me mudaría a España para arreglar cosas y pasar un tiempo con mi familia y teniamos entendido que se podia hacer un cambio de dirección con un formulario y USCIS lo adaptaría.Fué despues de aceptar la petición cuando nuestro abogado nos comunicó que <strong>aparentemente</strong> la ley había cambiado y no se podia cambiar de pais por lo que no hizo el cambio oficial y nos dijo que una vez enviara la documentación a Londres con la dirección de España no habría ningun problema.Nunca nos advirtió de que la carta con la entrevista la enviarian a Glasgow.,Aparentemente habrá un concierto esta tarde.,Otro
589156966,false,finalized,3,11/16/2014 00:43:20,yes,1.0,bastantes,,"Lo de ganar es un decir, como sabéis, porque para que me la den tengo que pasar <strong>bastantes</strong> trámites aún.",Hay bastantes cosas por hacer.,Otro
589156967,false,finalized,3,11/15/2014 23:54:37,yes,1.0,aproximadamente,,cuanto es lo que suele tardar <strong>aproximadamente</strong> la J1?,La pared mide aproximadamente 15 metros.,Otro
589156968,false,finalized,3,11/16/2014 00:25:23,yes,0.6947,tecnicamente,,"<strong>tecnicamente</strong>, cuanto mas oscura tengas la piel mas olerá tu sudor ya que la pigmentación afecta al sudor (por lo cual en un día caluroso en igualdad de condiciones una persona de piel oscura desprenderá un olor mas fuerte).",Técnicamente no es una respuesta correcta.,Los resultados del estudio son técnicamente precisos.
589156969,false,finalized,3,11/16/2014 00:00:03,yes,0.6923,varios,,Decir que la conozco <strong>varios</strong> anos y hace un mes justo un mes nos ha visitado y se ha quedado a dormir y comer...Como se entiende eso??,Tenemos varios servicios disponibles.,Otro
589156970,false,finalized,3,11/15/2014 23:43:45,yes,1.0,multiples,,Mi sorpresa es que cuando he recibido mi pasaporte en casa he visto que tengo un visa B1-B2 (turista) valida durante 10 años para <strong>multiples</strong> salidas y entradas en los EEUU.,Tenemos múltiples servicios disponibles.,Otro
589156971,false,finalized,3,11/15/2014 23:49:15,no,0.6603,diria,,"Porque tal vez no caigáis en la cuenta de que puede ser un maltratador tan ""normal"" como cualquiera de los que haya en España: puede ser un buen trabajador, simpático con sus compañeros y de quien ""nadie lo <strong>diria</strong>"".",Yo diría que hay que esperar.,Mi padre diría que eso está mal.
589156972,false,finalized,3,11/15/2014 23:37:14,yes,1.0,especulo,,"Nunca he estado, así que solo <strong>especulo</strong>.",Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156973,false,finalized,3,11/16/2014 00:09:46,yes,1.0,hay quien,,"Pienso que <strong>hay quien</strong> vive para trabajar y que carece de una vida propia por lo que el trabajo ocupa el primer lugar en su escala de valores, y otros que son profesionales de prestigio reconocido, que disfrutan tanto ejerciendo su profesión que se olvidan de que tienen una familia.",Hay quien dice que murió ahogado.,Otro
589156974,false,finalized,3,11/16/2014 00:02:17,yes,1.0,rara vez,,"Aquí en UK mucha Act 1976, mucho ser políticamente correcto de boquilla y demás pollas en vinagre, pero al final en los bares <strong>rara vez</strong> te encuentas a pakistaníes y white british tomando unas pintas juntos (todo muy polite, pero sin mescolanzas).",Rara vez ceno en ese restaurante.,Otro
589156975,false,finalized,3,11/16/2014 00:42:10,yes,1.0,por decir algo,,"- El seguro de la casa (fundamental) puede variar, ponle unas 1000 coronas al año <strong>por decir algo</strong>.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
589156976,false,finalized,3,11/16/2014 00:23:00,yes,1.0,alguien,,"Lo que planteas, Guille, es un tema que siempre me ha llamado la atención; yo lo he observado en esto de la movilidad, pero me atrevería a decir que también en cualquier otra cuestión en cuanto te sales de un comportamiento “gregario”: A la gente, en general, no le gusta que sus cercanos hagan o piensen cosas distintas de las que hace la mayoría en su entorno inmediato; más que envidia, que se ha mencionado, yo creo que lo que se suscita es inseguridad (Si yo baso mi bienestar o comodidad personal en el convencimiento de que mi forma de vida es la mejor posible en mis circunstancias concretas, si <strong>alguien</strong> en las mismas circunstancias es feliz de otra manera me obligará a replantearme mis principios.",Alguien tendrá que limpiar este desastre.,Yo soy alguien en quien confiar.
589156977,false,finalized,3,11/16/2014 00:28:35,yes,0.6716,necesariamente,,"Sí estoy de acuerdo en que son un poco menos abiertos, necesitan mucho tiempo para coger confianza, pero vamos, que hay de todo y no creo que tenga que ser <strong>necesariamente</strong> malo.",No necesariamente lloverá esta tarde.,La ciencia política está necesariamente conectada a la economía.
589156978,false,finalized,3,11/16/2014 00:28:35,yes,1.0,multiples,,*Hay partes de las historias que siguen sin aclarar y han suscitado <strong>multiples</strong> interpretaciones,Tenemos múltiples servicios disponibles.,Otro
589156979,false,finalized,3,11/16/2014 00:12:12,no,1.0,debe,,O por lo menos de que la nena en cuestion se porte como <strong>debe</strong> ser contigo.,Debe de ser difícil para tu familia.,La casa debe construirse en dos semanas.
589156980,false,finalized,3,11/16/2014 00:00:03,yes,1.0,sin duda,,"Pfff, menudas fiestas me corrí yo allí, madre mia! <strong>sin duda</strong> uno de los pueblos-ciudad mas bonitos que he visto de toda Alemania, y mira que he rulado por el país.",Sin duda el evento será un éxito.,"Al terminar la clase, quedé sin duda alguna sobre el material."
589156981,false,finalized,3,11/16/2014 00:15:43,yes,1.0,ocasionalmente,,"Pero ya lo que lo dices, prefiero beber acompañado, eso no significa que tomar algo por cuenta propia <strong>ocasionalmente</strong> me parezca un tabú.",Ocasionalmente visito a mis tíos en España.,Otro
589156982,false,finalized,3,11/16/2014 00:42:20,no,0.6337,medio,,"pues no naci en cuna, a los trece ya estaba trabajando y catorce horas todos los santos dias; conozco el problema de la inmigracion, ya que por los estudios que tengo, colabore muchos anios con Elche Acoge, una asociacion de ayuda al inmigrante, no todo vale y el fin no justifica los medios, tampoco defiendo a las grandes marcas, pero si al empresario <strong>medio</strong>, que es al que le estan haciendo mucho danio, no puede ni debe prevalecr el derecho de unos por encima del de otros, encima, cuando lo que hacen es aprovecharse de tu trabajo, hay otras formas...",Juan está medio loco.,Mi asiento es el de en medio.
589156983,false,finalized,3,11/16/2014 00:19:30,yes,1.0,suena,,Me <strong>suena</strong> de haber leído por aquí que los jugadores no se sienten parte de un proyecto y que nadie sabe a qué juega el Madrid.,Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
589156984,false,finalized,3,11/16/2014 01:01:51,no,0.6838,considero,,"Hombre, Madelso, lo digo en el sentido de que, precisamente porque no les <strong>considero</strong> palurdas, que lo contrario tiene que prevalecer tambien, que no me traten como si la ignorante sea yo.",Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156985,false,finalized,3,11/15/2014 23:58:43,yes,1.0,podrias,,Caluire et Cuire me interesaría y Villeurbane... Pero no conozco más...me <strong>podrias</strong> decir donde podría también mirar??,Podrías considerar otra solución.,Tú podrías imaginar un mundo sin violencia.
589156986,false,finalized,3,11/15/2014 23:37:14,no,1.0,no se,,Valjean no estoy de acuerdo con que la verja <strong>no se</strong> debió de haber vuelto a abrir.,No sé si sea la mejor idea.,Esto no se puede hacer en menos de una hora.
589156987,false,finalized,3,11/16/2014 00:42:08,yes,1.0,podrias,,"Tú tienes a tu hija, que no es un mueble!!! precisamente si dices que está perdiendo español <strong>podrias</strong> montarte un planning de refuerzo, buscar libritos en español en amazon o que te enviara alguien.",Podrías considerar otra solución.,Tú podrías imaginar un mundo sin violencia.
589156988,false,finalized,3,11/16/2014 00:12:12,yes,1.0,un poco,,"Estar en un país desconocido, con una lengua no materna puede resultar <strong>un poco</strong> difícil al principio, contar con un apoyo siempre viene bien.",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
589156989,false,finalized,3,11/16/2014 00:28:35,yes,1.0,quien sabe,,"Exactamente, hay que aprovechar las becas, como te digo aun les faltan unos años porque todavía andan en primaria, pero si tengo ya medio ojo puesto en esos asuntos, porque supongo que en un lustro las becas serán diferentes o habrá actualizaciones, o <strong>quien sabe</strong>, capaz que me saco la loería o la casa del tec (aunque lo dudo porque nunca compro)",Quién sabe si esto funcione.,¿Quién sabe cómo resolver este problema?
589156990,false,finalized,3,11/16/2014 01:28:36,yes,1.0,alguien,,"Espero que este hilo ayude a <strong>alguien</strong>, si teneís algo para añadir, os agradezco.",Alguien tendrá que limpiar este desastre.,Yo soy alguien en quien confiar.
589156991,false,finalized,3,11/16/2014 00:25:23,yes,0.6947,supongo,,"A mí Shakira tampoco me cae bien, pero, a excepción de lo de montar en moto sin casco que, además, <strong>supongo</strong> que serían 15 metros a 20 km/h, no veo más que publicidad por todas partes: se habla de Shakira y su nuevo disco y de Barcelona... Traducción: publicidad para Shakira, publicidad para Barcelona.",Supongo que hay que esperar.,Yo no supongo nada para la comunidad.
589156992,false,finalized,3,11/15/2014 23:47:30,yes,0.6774,generalmente,,"Despues de los atentados <strong>generalmente</strong> la gente esta mas espabila, hablando generalmente,,, como en los trenes de ya sabeis donde hasta los aviones de todas partes y bueno, en cosas asi, la gente sabe de que va el rollo.",Generalmente no salgo los jueves por la tarde.,Otro
589156994,false,finalized,3,11/16/2014 00:15:43,no,1.0,seguido,,He <strong>seguido</strong> con interes vuestro debate sobre los animales.,Mis padres me visitan muy seguido.,Otro
589156995,false,finalized,3,11/15/2014 23:36:19,yes,1.0,creo,,Yo <strong>creo</strong> que las clasificaciones esas dependen del pais.,Yo creo que hay que esperar.,Yo creo en la resurrección de Jesucristo.
589156996,false,finalized,3,11/16/2014 00:40:07,yes,0.6622,supongo,,<strong>supongo</strong> que la gente tendrá un seguro privado para cubrir lo que no paga la seguridad social de UK.,Supongo que hay que esperar.,Yo no supongo nada para la comunidad.
589156997,false,finalized,3,11/16/2014 00:02:17,yes,1.0,raramente,,"Los españoles fuera de España (al menos los emigrantes actuales, quizá hace décadas en Argentina o Suiza era diferente) <strong>raramente</strong> se ayudan / se interesan entre ellos como colectivo, mayoritariamente para salir / ""pasarlo bien"" porque los extranjeros ""no saben divertirse"" :).",Raramente ceno en ese restaurante.,Otro
589156998,false,finalized,3,11/16/2014 00:38:46,yes,1.0,un par,,"En mi coche llevo una bandera de Asturias en la luna trasera, hace <strong>un par</strong> de semanas, iba para el norte por la M50 de Dublin y un tio de copiloto en una furgoneta me empieza a hacer gestos segun me adelanta, al cabo de unos segundos me enseño el pasaporte espaniardo XD",Tengo un par de sugerencias.,La tercia vence al par en un juego de póquer.
589156999,false,finalized,3,11/15/2014 23:38:24,yes,1.0,suena,,Por otro lado esto me <strong>suena</strong> a Fast and Furious.,Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
589157000,false,finalized,3,11/16/2014 00:06:21,yes,1.0,hay quien,,"<strong>hay quien</strong> lo usa como ingrediente para hacer otros platos, pero me consta porque lo he visto, que en Normandía se lo triscan a cucharadas como plato independiente, y que incluso está en los menús de no pocos restaurantes.",Hay quien dice que murió ahogado.,Otro
589157001,false,finalized,3,11/15/2014 23:53:47,no,1.0,reducido,,"iban a revolucionar las infraestructuras de transportes en la ciudad (ahora mismo muuuy por debajo de uno de los principales centros financieros/economicos del mundo) dando especial atencion a los lynks entre los aeropuertos y el centro, pero con el fmaoso ""credit crunch"" por lo visto han <strong>reducido</strong> mucho las inversiones y parece que la cosa se va a quedar + o - como esta...",El espacio para convivir es reducido.,Los fondos para el arte se han reducido.
589157002,false,finalized,3,11/16/2014 00:23:02,no,1.0,entiendo,,"En cuanto Londres, es una ciudad que me gusta pero yo también prefiero un rollo Sabadell ( cerca de Barcelona pero con centros comerciales etc…) u otra ciudad mas Inglesa, barata y manejable, por lo dicho quiero aprender Ingles por parte de Ingleses, peeeeero el GRAN problema es que mi nivel de Ingles es intermediate hablo mas que <strong>entiendo</strong>, pero aun así es bajo, y mas como para trabajar cara al público, y como bien habéis dicho el trabajo va en función de tu Ingles así que creo que Londres en verano con los juegos olímpicos tendré mas posibilidades de trabajar en algo que no sea cara al publico que en una ciudad “pequeña”, que si me aseguran un trabajo donde sea voy!!",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
